NUM	NUM	NUM	NUM	NUM	TEXT	TEXT	FLOAT	FLOAT	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM
编号	随机编号	attr编号	逻辑表编号	阵营编号	名称	称号	x轴坐标	z轴坐标	朝向	脚本编号	重生时间	分组编号	队伍编号	基础AI	AI文件	巡逻路径	商店0	商店1	商店2	商店3	名誉ID	等级	镜像组
0	1	65341	-1	21	东南亚战士		205	70	0	0	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	110	0
1	2	65341	-1	21	东南亚战士		205	70	0	0	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	110	0
2	3	65341	-1	21	东南亚战士		205	70	0	0	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	110	0
3	4	65341	-1	21	东南亚战士		205	70	0	0	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	110	0
4	5	65341	-1	21	东南亚战士		205	70	0	0	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	110	0
5	6	65341	-1	21	东南亚战士		205	70	0	0	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	110	0
6	7	65341	-1	21	东南亚战士		205	70	0	0	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	110	0
7	8	65341	-1	21	东南亚战士		205	70	0	0	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	110	0
8	9	65341	-1	21	东南亚战士		205	70	0	0	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	110	0
9	10	65341	-1	21	东南亚战士		205	70	0	0	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	110	0
10	11	65341	-1	21	东南亚战士		205	70	0	0	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	110	0
11	12	65341	-1	21	东南亚战士		205	70	0	0	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	110	0
12	13	65341	-1	21	东南亚战士		235	70	0	0	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	110	0
13	14	65341	-1	21	东南亚战士		235	70	0	0	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	110	0
14	15	65341	-1	21	东南亚战士		235	70	0	0	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	110	0
15	16	65341	-1	21	东南亚战士		235	70	0	0	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	110	0
16	17	65341	-1	21	东南亚战士		235	70	0	0	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	110	0
17	18	65341	-1	21	东南亚战士		235	70	0	0	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	110	0
18	19	65341	-1	21	东南亚战士		235	70	0	0	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	110	0
19	20	65341	-1	21	东南亚战士		235	70	0	0	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	110	0
20	21	65341	-1	21	东南亚战士		235	70	0	0	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	110	0
21	22	65341	-1	21	东南亚战士		235	70	0	0	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	110	0
22	23	65341	-1	21	东南亚战士		235	70	0	0	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	110	0
23	24	65341	-1	21	东南亚战士		235	70	0	0	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	110	0
24	25	65341	-1	21	东南亚战士		235	104	0	0	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	110	0
25	26	65341	-1	21	东南亚战士		235	104	0	0	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	110	0
26	27	65341	-1	21	东南亚战士		235	104	0	0	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	110	0
27	28	65341	-1	21	东南亚战士		235	104	0	0	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	110	0
28	29	65341	-1	21	东南亚战士		235	104	0	0	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	110	0
29	30	65341	-1	21	东南亚战士		235	104	0	0	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	110	0
30	31	65341	-1	21	东南亚战士		235	104	0	0	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	110	0
31	32	65341	-1	21	东南亚战士		235	104	0	0	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	110	0
32	33	65341	-1	21	东南亚战士		235	104	0	0	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	110	0
33	34	65341	-1	21	东南亚战士		235	104	0	0	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	110	0
34	35	65341	-1	21	东南亚战士		235	104	0	0	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	110	0
35	36	65341	-1	21	东南亚战士		235	104	0	0	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	110	0
36	37	65341	-1	21	东南亚战士		235	137	0	0	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	110	0
37	38	65341	-1	21	东南亚战士		235	137	0	0	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	110	0
38	39	65341	-1	21	东南亚战士		235	137	0	0	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	110	0
39	40	65341	-1	21	东南亚战士		235	137	0	0	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	110	0
40	41	65341	-1	21	东南亚战士		235	137	0	0	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	110	0
41	42	65341	-1	21	东南亚战士		235	137	0	0	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	110	0
42	43	65341	-1	21	东南亚战士		235	137	0	0	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	110	0
43	44	65341	-1	21	东南亚战士		235	137	0	0	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	110	0
44	45	65341	-1	21	东南亚战士		235	137	0	0	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	110	0
45	46	65341	-1	21	东南亚战士		235	137	0	0	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	110	0
46	47	65341	-1	21	东南亚战士		235	137	0	0	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	110	0
47	48	65341	-1	21	东南亚战士		235	137	0	0	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	110	0
48	49	65341	-1	21	东南亚战士		187	125	0	0	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	110	0
49	50	65341	-1	21	东南亚战士		187	125	0	0	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	110	0
50	51	65341	-1	21	东南亚战士		187	125	0	0	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	110	0
51	52	65341	-1	21	东南亚战士		187	125	0	0	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	110	0
52	53	65341	-1	21	东南亚战士		187	125	0	0	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	110	0
53	54	65341	-1	21	东南亚战士		187	125	0	0	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	110	0
54	55	65341	-1	21	东南亚战士		187	125	0	0	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	110	0
55	56	65341	-1	21	东南亚战士		187	125	0	0	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	110	0
56	57	65341	-1	21	东南亚战士		187	125	0	0	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	110	0
57	58	65341	-1	21	东南亚战士		187	108	0	0	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	110	0
58	59	65341	-1	21	东南亚战士		187	108	0	0	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	110	0
59	60	65341	-1	21	东南亚战士		187	108	0	0	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	110	0
60	61	65341	-1	21	东南亚战士		187	108	0	0	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	110	0
61	62	65341	-1	21	东南亚战士		187	108	0	0	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	110	0
62	63	65341	-1	21	东南亚战士		187	108	0	0	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	110	0
63	64	65341	-1	21	东南亚战士		187	108	0	0	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	110	0
64	65	65341	-1	21	东南亚战士		187	108	0	0	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	110	0
65	66	65341	-1	21	东南亚战士		187	108	0	0	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	110	0
66	67	65341	-1	21	东南亚战士		200	108	0	0	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	110	0
67	68	65341	-1	21	东南亚战士		200	108	0	0	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	110	0
68	69	65341	-1	21	东南亚战士		200	108	0	0	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	110	0
69	70	65341	-1	21	东南亚战士		200	108	0	0	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	110	0
70	71	65341	-1	21	东南亚战士		200	108	0	0	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	110	0
71	72	65341	-1	21	东南亚战士		200	108	0	0	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	110	0
72	73	65341	-1	21	东南亚战士		200	108	0	0	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	110	0
73	74	65341	-1	21	东南亚战士		200	108	0	0	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	110	0
74	75	65341	-1	21	东南亚战士		200	108	0	0	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	110	0
75	76	65341	-1	21	东南亚战士		200	125	0	0	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	110	0
76	77	65341	-1	21	东南亚战士		200	125	0	0	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	110	0
77	78	65341	-1	21	东南亚战士		200	125	0	0	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	110	0
78	79	65341	-1	21	东南亚战士		200	125	0	0	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	110	0
79	80	65341	-1	21	东南亚战士		200	125	0	0	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	110	0
80	81	65341	-1	21	东南亚战士		200	125	0	0	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	110	0
81	82	65341	-1	21	东南亚战士		200	125	0	0	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	110	0
82	83	65341	-1	21	东南亚战士		200	125	0	0	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	110	0
83	84	65341	-1	21	东南亚战士		200	125	0	0	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	110	0
84	85	65341	-1	21	东南亚战士		235	144	0	0	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	110	0
85	86	65341	-1	21	东南亚战士		235	144	0	0	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	110	0
86	87	65341	-1	21	东南亚战士		235	144	0	0	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	110	0
87	88	65341	-1	21	东南亚战士		235	144	0	0	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	110	0
88	89	65341	-1	21	东南亚战士		235	144	0	0	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	110	0
89	90	65341	-1	21	东南亚战士		235	144	0	0	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	110	0
90	91	65341	-1	21	东南亚战士		235	144	0	0	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	110	0
91	92	65341	-1	21	东南亚战士		235	144	0	0	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	110	0
92	93	65341	-1	21	东南亚战士		235	144	0	0	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	110	0
93	94	65341	-1	21	东南亚战士		235	144	0	0	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	110	0
94	95	65341	-1	21	东南亚战士		235	144	0	0	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	110	0
95	96	65341	-1	21	东南亚战士		235	144	0	0	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	110	0
96	97	65341	-1	21	东南亚战士		235	165	0	0	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	110	0
97	98	65341	-1	21	东南亚战士		235	165	0	0	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	110	0
98	99	65341	-1	21	东南亚战士		235	165	0	0	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	110	0
99	100	65341	-1	21	东南亚战士		235	165	0	0	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	110	0
100	101	65341	-1	21	东南亚战士		235	165	0	0	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	110	0
