NUM	NUM	TEXT	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM
Index	0：日期有效 1：星期有效 2：日期与星期都有效 3：日期与星期都无效 	日期	星期	报名开始时间	报名终止时间	帮战开始时间	帮战终止时间	ScriptID	类型说明，0：帮战，1：国王争夺战,[2、3、4、5]：帮会争霸赛,6：小国战,7:2V2战场,8:6V6战场,9:朱雀战场 10:青龙战场 11:据点战场 12:皇帝战 20：跨服2v2战场 21：跨服6V6 22：跨服帮会战	flag0	flag1	flag2	flag3	flag4
0	3	0	2	1700	1829	2000	2019	300643	0	0	0	0	0	0
1	3	0	5	1700	1829	2000	2019	300643	0	0	0	0	0	0
2	3	0	0	1400	1700	2000	2019	300813	1	1	1	1	1	1
3	1	0	0	1400	1557	1600	1630	300615	2	0	0	0	0	0
4	1	0	0	0	1557	1600	1630	300615	3	0	0	0	0	0
5	1	0	0	0	1557	1600	1630	300615	4	0	0	0	0	0
6	1	0	0	0	1557	1600	1630	300615	5	0	0	0	0	0
7	1	0	6	0	0	1600	1700	310150	6	0	0	0	0	0
8	1	0	3	1930	1959	2000	2100	303006	8	0	0	0	0	0
9	1	0	6	1330	1359	1400	1500	303006	8	0	0	0	0	0
10	1	0	0	2025	2039	2040	2100	-1	9	0	0	0	0	0
11	1	0	0	2025	2039	2040	2100	-1	10	0	0	0	0	0
12	3	0	1	1400	1700	2000	2019	300813	1	0	0	0	0	0
13	3	0	2	1400	1700	2000	2019	300813	1	0	0	0	0	0
14	3	0	3	1400	1700	2000	2019	300813	1	0	0	0	0	0
15	3	0	4	1400	1700	2000	2019	300813	1	0	0	0	0	0
16	3	0	5	1400	1700	2000	2019	300813	1	0	0	0	0	0
17	3	0	6	1400	1700	2000	2019	300813	1	0	0	0	0	0
18	1	0	0	1255	1459	1300	1503	303101	20	0	0	0	0	0
19	1	0	1	1955	2059	2000	2103	303101	20	0	0	0	0	0
20	1	0	4	1955	2059	2000	2103	303101	20	0	0	0	0	0
21	1	0	1	855	1559	900	1603	303101	20	0	0	0	0	0
22	1	0	2	855	1559	900	1603	303101	20	0	0	0	0	0
23	1	0	3	855	1559	900	1603	303101	20	0	0	0	0	0
24	1	0	4	855	1559	900	1603	303101	20	0	0	0	0	0
25	1	0	5	855	1559	900	1603	303101	20	0	0	0	0	0
26	1	0	6	1940	1959	2000	2059	310120	12	0	0	0	0	0
27	1	0	6	600	604	604	609	303001	7	0	0	0	0
28	1	0	6	610	614	614	619	303001	7	0	0	0	0
29	1	0	6	620	624	624	629	303001	7	0	0	0	0
30	1	0	6	630	634	634	639	303001	7	0	0	0	0
31	1	0	6	640	644	644	649	303001	7	0	0	0	0
32	1	0	6	650	654	654	659	303001	7	0	0	0	0
33	1	0	6	700	704	704	709	303001	7	0	0	0	0
34	1	0	6	710	714	714	719	303001	7	0	0	0	0
35	1	0	6	720	724	724	729	303001	7	0	0	0	0
36	1	0	6	730	734	734	739	303001	7	0	0	0	0
37	1	0	6	740	744	744	749	303001	7	0	0	0	0
38	1	0	6	750	754	754	759	303001	7	0	0	0	0
39	1	0	6	800	804	804	809	303001	7	0	0	0	0
40	1	0	6	810	814	814	819	303001	7	0	0	0	0
41	1	0	6	820	824	824	829	303001	7	0	0	0	0
42	1	0	6	830	834	834	839	303001	7	0	0	0	0
43	1	0	6	840	844	844	849	303001	7	0	0	0	0
44	1	0	6	850	854	854	859	303001	7	0	0	0	0
45	1	0	6	900	904	904	909	303001	7	0	0	0	0
46	1	0	6	910	914	914	919	303001	7	0	0	0	0
47	1	0	6	920	924	924	929	303001	7	0	0	0	0
48	1	0	6	930	934	934	939	303001	7	0	0	0	0
49	1	0	6	940	944	944	949	303001	7	0	0	0	0
50	1	0	6	950	954	954	959	303001	7	0	0	0	0
51	1	0	6	2100	2104	2104	2109	303001	7	0	0	0	0
52	1	0	6	2110	2114	2114	2119	303001	7	0	0	0	0
53	1	0	6	2120	2124	2124	2129	303001	7	0	0	0	0
54	1	0	6	2130	2134	2134	2139	303001	7	0	0	0	0
55	1	0	6	2140	2144	2144	2149	303001	7	0	0	0	0
56	1	0	6	2150	2154	2154	2159	303001	7	0	0	0	0
57	1	0	6	2200	2204	2204	2209	303001	7	0	0	0	0
58	1	0	6	2210	2214	2214	2219	303001	7	0	0	0	0
59	1	0	6	2220	2224	2224	2229	303001	7	0	0	0	0
60	1	0	6	2230	2234	2234	2239	303001	7	0	0	0	0
61	1	0	6	2240	2244	2244	2249	303001	7	0	0	0	0
62	1	0	6	2250	2254	2254	2259	303001	7	0	0	0	0
63	1	0	6	2300	2304	2304	2309	303001	7	0	0	0	0
64	1	0	6	2310	2314	2314	2319	303001	7	0	0	0	0
65	1	0	6	2320	2324	2324	2329	303001	7	0	0	0	0
66	1	0	6	2330	2334	2334	2339	303001	7	0	0	0	0
67	1	0	6	2340	2344	2344	2349	303001	7	0	0	0	0
68	1	0	6	2350	2354	2354	2359	303001	7	0	0	0	0
69	1	0	0	600	604	604	609	303001	7	0	0	0	0
70	1	0	0	610	614	614	619	303001	7	0	0	0	0
71	1	0	0	620	624	624	629	303001	7	0	0	0	0
72	1	0	0	630	634	634	639	303001	7	0	0	0	0
73	1	0	0	640	644	644	649	303001	7	0	0	0	0
74	1	0	0	650	654	654	659	303001	7	0	0	0	0
75	1	0	0	700	704	704	709	303001	7	0	0	0	0
76	1	0	0	710	714	714	719	303001	7	0	0	0	0
77	1	0	0	720	724	724	729	303001	7	0	0	0	0
78	1	0	0	730	734	734	739	303001	7	0	0	0	0
79	1	0	0	740	744	744	749	303001	7	0	0	0	0
80	1	0	0	750	754	754	759	303001	7	0	0	0	0
81	1	0	0	800	804	804	809	303001	7	0	0	0	0
82	1	0	0	810	814	814	819	303001	7	0	0	0	0
83	1	0	0	820	824	824	829	303001	7	0	0	0	0
84	1	0	0	830	834	834	839	303001	7	0	0	0	0
85	1	0	0	840	844	844	849	303001	7	0	0	0	0
86	1	0	0	850	854	854	859	303001	7	0	0	0	0
87	1	0	0	900	904	904	909	303001	7	0	0	0	0
88	1	0	0	910	914	914	919	303001	7	0	0	0	0
89	1	0	0	920	924	924	929	303001	7	0	0	0	0
90	1	0	0	930	934	934	939	303001	7	0	0	0	0
91	1	0	0	940	944	944	949	303001	7	0	0	0	0
92	1	0	0	950	954	954	959	303001	7	0	0	0	0
93	1	0	0	2100	2104	2104	2109	303001	7	0	0	0	0
94	1	0	0	2110	2114	2114	2119	303001	7	0	0	0	0
95	1	0	0	2120	2124	2124	2129	303001	7	0	0	0	0
96	1	0	0	2130	2134	2134	2139	303001	7	0	0	0	0
97	1	0	0	2140	2144	2144	2149	303001	7	0	0	0	0
98	1	0	0	2150	2154	2154	2159	303001	7	0	0	0	0
99	1	0	0	2200	2204	2204	2209	303001	7	0	0	0	0
100	1	0	0	2210	2214	2214	2219	303001	7	0	0	0	0
101	1	0	0	2220	2224	2224	2229	303001	7	0	0	0	0
102	1	0	0	2230	2234	2234	2239	303001	7	0	0	0	0
103	1	0	0	2240	2244	2244	2249	303001	7	0	0	0	0
104	1	0	0	2250	2254	2254	2259	303001	7	0	0	0	0
105	1	0	0	2300	2304	2304	2309	303001	7	0	0	0	0
106	1	0	0	2310	2314	2314	2319	303001	7	0	0	0	0
107	1	0	0	2320	2324	2324	2329	303001	7	0	0	0	0
108	1	0	0	2330	2334	2334	2339	303001	7	0	0	0	0
109	1	0	0	2340	2344	2344	2349	303001	7	0	0	0	0
110	1	0	0	2350	2354	2354	2359	303001	7	0	0	0	0
111	1	0	1	2100	2104	2104	2109	303001	7	0	0	0	0
112	1	0	1	2110	2114	2114	2119	303001	7	0	0	0	0
113	1	0	1	2120	2124	2124	2129	303001	7	0	0	0	0
114	1	0	1	2130	2134	2134	2139	303001	7	0	0	0	0
115	1	0	1	2140	2144	2144	2149	303001	7	0	0	0	0
116	1	0	1	2150	2154	2154	2159	303001	7	0	0	0	0
117	1	0	1	2200	2204	2204	2209	303001	7	0	0	0	0
118	1	0	1	2210	2214	2214	2219	303001	7	0	0	0	0
119	1	0	1	2220	2224	2224	2229	303001	7	0	0	0	0
120	1	0	1	2230	2234	2234	2239	303001	7	0	0	0	0
121	1	0	1	2240	2244	2244	2249	303001	7	0	0	0	0
122	1	0	1	2250	2254	2254	2259	303001	7	0	0	0	0
123	1	0	1	2300	2304	2304	2309	303001	7	0	0	0	0
124	1	0	1	2310	2314	2314	2319	303001	7	0	0	0	0
125	1	0	1	2320	2324	2324	2329	303001	7	0	0	0	0
126	1	0	1	2330	2334	2334	2339	303001	7	0	0	0	0
127	1	0	1	2340	2344	2344	2349	303001	7	0	0	0	0
128	1	0	1	2350	2354	2354	2359	303001	7	0	0	0	0
129	1	0	2	2100	2104	2104	2109	303001	7	0	0	0	0
130	1	0	2	2110	2114	2114	2119	303001	7	0	0	0	0
131	1	0	2	2120	2124	2124	2129	303001	7	0	0	0	0
132	1	0	2	2130	2134	2134	2139	303001	7	0	0	0	0
133	1	0	2	2140	2144	2144	2149	303001	7	0	0	0	0
134	1	0	2	2150	2154	2154	2159	303001	7	0	0	0	0
135	1	0	2	2200	2204	2204	2209	303001	7	0	0	0	0
136	1	0	2	2210	2214	2214	2219	303001	7	0	0	0	0
137	1	0	2	2220	2224	2224	2229	303001	7	0	0	0	0
138	1	0	2	2230	2234	2234	2239	303001	7	0	0	0	0
139	1	0	2	2240	2244	2244	2249	303001	7	0	0	0	0
140	1	0	2	2250	2254	2254	2259	303001	7	0	0	0	0
141	1	0	2	2300	2304	2304	2309	303001	7	0	0	0	0
142	1	0	2	2310	2314	2314	2319	303001	7	0	0	0	0
143	1	0	2	2320	2324	2324	2329	303001	7	0	0	0	0
144	1	0	2	2330	2334	2334	2339	303001	7	0	0	0	0
145	1	0	2	2340	2344	2344	2349	303001	7	0	0	0	0
146	1	0	2	2350	2354	2354	2359	303001	7	0	0	0	0
147	1	0	3	2100	2104	2104	2109	303001	7	0	0	0	0
148	1	0	3	2110	2114	2114	2119	303001	7	0	0	0	0
149	1	0	3	2120	2124	2124	2129	303001	7	0	0	0	0
150	1	0	3	2130	2134	2134	2139	303001	7	0	0	0	0
151	1	0	3	2140	2144	2144	2149	303001	7	0	0	0	0
152	1	0	3	2150	2154	2154	2159	303001	7	0	0	0	0
153	1	0	3	2200	2204	2204	2209	303001	7	0	0	0	0
154	1	0	3	2210	2214	2214	2219	303001	7	0	0	0	0
155	1	0	3	2220	2224	2224	2229	303001	7	0	0	0	0
156	1	0	3	2230	2234	2234	2239	303001	7	0	0	0	0
157	1	0	3	2240	2244	2244	2249	303001	7	0	0	0	0
158	1	0	3	2250	2254	2254	2259	303001	7	0	0	0	0
159	1	0	3	2300	2304	2304	2309	303001	7	0	0	0	0
160	1	0	3	2310	2314	2314	2319	303001	7	0	0	0	0
161	1	0	3	2320	2324	2324	2329	303001	7	0	0	0	0
162	1	0	3	2330	2334	2334	2339	303001	7	0	0	0	0
163	1	0	3	2340	2344	2344	2349	303001	7	0	0	0	0
164	1	0	3	2350	2354	2354	2359	303001	7	0	0	0	0
165	1	0	4	2100	2104	2104	2109	303001	7	0	0	0	0
166	1	0	4	2110	2114	2114	2119	303001	7	0	0	0	0
167	1	0	4	2120	2124	2124	2129	303001	7	0	0	0	0
168	1	0	4	2130	2134	2134	2139	303001	7	0	0	0	0
169	1	0	4	2140	2144	2144	2149	303001	7	0	0	0	0
170	1	0	4	2150	2154	2154	2159	303001	7	0	0	0	0
171	1	0	4	2200	2204	2204	2209	303001	7	0	0	0	0
172	1	0	4	2210	2214	2214	2219	303001	7	0	0	0	0
173	1	0	4	2220	2224	2224	2229	303001	7	0	0	0	0
174	1	0	4	2230	2234	2234	2239	303001	7	0	0	0	0
175	1	0	4	2240	2244	2244	2249	303001	7	0	0	0	0
176	1	0	4	2250	2254	2254	2259	303001	7	0	0	0	0
177	1	0	4	2300	2304	2304	2309	303001	7	0	0	0	0
178	1	0	4	2310	2314	2314	2319	303001	7	0	0	0	0
179	1	0	4	2320	2324	2324	2329	303001	7	0	0	0	0
180	1	0	4	2330	2334	2334	2339	303001	7	0	0	0	0
181	1	0	4	2340	2344	2344	2349	303001	7	0	0	0	0
182	1	0	4	2350	2354	2354	2359	303001	7	0	0	0	0
183	1	0	5	2100	2104	2104	2109	303001	7	0	0	0	0
184	1	0	5	2110	2114	2114	2119	303001	7	0	0	0	0
185	1	0	5	2120	2124	2124	2129	303001	7	0	0	0	0
186	1	0	5	2130	2134	2134	2139	303001	7	0	0	0	0
187	1	0	5	2140	2144	2144	2149	303001	7	0	0	0	0
188	1	0	5	2150	2154	2154	2159	303001	7	0	0	0	0
189	1	0	5	2200	2204	2204	2209	303001	7	0	0	0	0
190	1	0	5	2210	2214	2214	2219	303001	7	0	0	0	0
191	1	0	5	2220	2224	2224	2229	303001	7	0	0	0	0
192	1	0	5	2230	2234	2234	2239	303001	7	0	0	0	0
193	1	0	5	2240	2244	2244	2249	303001	7	0	0	0	0
194	1	0	5	2250	2254	2254	2259	303001	7	0	0	0	0
195	1	0	5	2300	2304	2304	2309	303001	7	0	0	0	0
196	1	0	5	2310	2314	2314	2319	303001	7	0	0	0	0
197	1	0	5	2320	2324	2324	2329	303001	7	0	0	0	0
198	1	0	5	2330	2334	2334	2339	303001	7	0	0	0	0
199	1	0	5	2340	2344	2344	2349	303001	7	0	0	0	0
200	1	0	5	2350	2354	2354	2359	303001	7	0	0	0	0
