NUM	NUM	FLOAT	FLOAT	NUM	NUM	NUM	NUM
NUM	NUM	FLOAT	FLOAT	采集点类型(0标准式1集合式)	种子的数量	种子补充间隔	镜像组Id
1	208	87.395729	153.732193			
2	209	119.442795	141.228668			
3	210	101.455681	119.570282			
4	211	110.709991	163.096771			
5	212	125.239929	88.395172			
6	213	94	135			
7	214	125.091484	112.845772			
8	215	89.516624	89.775574			
9	216	131.032547	163.575668			
10	217	86.706688	119.455223			
11	334	86	64			
12	335	83	64			
13	336	80	64			
14	337	77	64			
15	715	69	127	1	10000	10000
16	716	130	70	1	10000	10000
