NUM	NUM	NUM	NUM	NUM	TEXT	TEXT	FLOAT	FLOAT	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM
±àºÅ	Ëæ»ú±àºÅ	attr±àºÅ	Âß¼­±í±àºÅ	ÕóÓª±àºÅ	Ãû³Æ	³ÆºÅ	xÖá×ø±ê	zÖá×ø±ê	³¯Ïò	½Å±¾±àºÅ	ÖØÉúÊ±¼ä	·Ö×é±àºÅ	¶ÓÎé±àºÅ	»ù´¡AI	AIÎÄ¼þ	Ñ²ÂßÂ·¾¶	ÉÌµê0	ÉÌµê1	ÉÌµê2	ÉÌµê3	ÃûÓþID	µÈ¼¶	¾µÏñ×é
0	4	6949	-1	21	ÓÄ±ùÖ®×¦		119.935158	193.873306	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	75	0	
1	5	6949	-1	21	ÓÄ±ùÖ®×¦		187.204025	166.05661	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	75	0	
2	6	6949	-1	21	ÓÄ±ùÖ®×¦		184.668015	195.864563	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	75	0	
3	7	6949	-1	21	ÓÄ±ùÖ®×¦		138.226028	167.090134	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	75	0	
4	8	6949	-1	21	ÓÄ±ùÖ®×¦		124.375671	152.394348	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	75	0	
5	9	6949	-1	21	ÓÄ±ùÖ®×¦		100.504295	139.193802	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	75	0	
6	10	6949	-1	21	ÓÄ±ùÖ®×¦		174.750763	151.54895	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	75	0	
7	11	6948	-1	21	ÓÄº¿Ö®Å£		100.6586	111.751457	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	70	0	
8	12	6948	-1	21	ÓÄº¿Ö®Å£		81.202469	67.241577	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	70	0	
9	13	6948	-1	21	ÓÄº¿Ö®Å£		101.384567	49.637314	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	70	0	
10	14	6948	-1	21	ÓÄº¿Ö®Å£		66.888596	49.522728	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	70	0	
11	15	6948	-1	21	ÓÄº¿Ö®Å£		152.115662	65.4207	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	70	0	
12	16	6948	-1	21	ÓÄº¿Ö®Å£		177.358475	85.255119	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	70	0	
13	17	6948	-1	21	ÓÄº¿Ö®Å£		132.670761	47.632336	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	70	0	
14	18	6948	-1	21	ÓÄº¿Ö®Å£		130.967285	83.473709	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	70	0	
15	1	6949	-1	21	ÓÄ±ùÖ®×¦		78.705315	124.74762	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	75	0	
16	3	6949	-1	21	ÓÄ±ùÖ®×¦		72.27697	194.860901	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	75	0	
17	4	6949	-1	21	ÓÄ±ùÖ®×¦		120.205368	193.114487	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	75	0	
18	5	6949	-1	21	ÓÄ±ùÖ®×¦		168.204575	180.050491	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	75	0	
19	6	6949	-1	21	ÓÄ±ùÖ®×¦		183.932648	196.851807	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	75	0	
20	7	6949	-1	21	ÓÄ±ùÖ®×¦		138.426346	167.409927	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	75	0	
21	8	6949	-1	21	ÓÄ±ùÖ®×¦		124.337029	150.394623	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	75	0	
22	9	6949	-1	21	ÓÄ±ùÖ®×¦		102.32106	140.79538	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	75	0	
23	10	6949	-1	21	ÓÄ±ùÖ®×¦		167.316528	110.363007	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	75	0	
24	11	6948	-1	21	ÓÄº¿Ö®Å£		102.578255	112.826561	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	70	0	
25	12	6948	-1	21	ÓÄº¿Ö®Å£		83.312927	68.705154	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	70	0	
26	13	6948	-1	21	ÓÄº¿Ö®Å£		102.293182	48.681503	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	70	0	
27	14	6948	-1	21	ÓÄº¿Ö®Å£		66.352341	87.878792	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	70	0	
28	15	6948	-1	21	ÓÄº¿Ö®Å£		152.227417	63.03191	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	70	0	
29	16	6948	-1	21	ÓÄº¿Ö®Å£		176.783401	82.933571	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	70	0	
30	17	6948	-1	21	ÓÄº¿Ö®Å£		135.544083	46.865269	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	70	0	
31	1	6949	-1	21	ÓÄ±ùÖ®×¦		78.157127	121.908943	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	75	0	
32	3	6949	-1	21	ÓÄ±ùÖ®×¦		72.02874	195.216858	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	75	0	
33	4	6949	-1	21	ÓÄ±ùÖ®×¦		120.478745	194.689163	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	75	0	
34	5	6949	-1	21	ÓÄ±ùÖ®×¦		186.824646	167.170273	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	75	0	
35	6	6949	-1	21	ÓÄ±ùÖ®×¦		150.134201	196.462372	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	75	0	
36	7	6949	-1	21	ÓÄ±ùÖ®×¦		137.080505	168.151138	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	75	0	
37	8	6949	-1	21	ÓÄ±ùÖ®×¦		123.386452	151.382782	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	75	0	
38	9	6949	-1	21	ÓÄ±ùÖ®×¦		103.403687	137.696014	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	75	0	
39	10	6949	-1	21	ÓÄ±ùÖ®×¦		184.596603	134.883774	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	75	0	
40	11	6948	-1	21	ÓÄº¿Ö®Å£		101.370689	113.173538	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	70	0	
41	12	6948	-1	21	ÓÄº¿Ö®Å£		82.423286	68.953102	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	70	0	
42	13	6948	-1	21	ÓÄº¿Ö®Å£		102.406769	50.382198	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	70	0	
43	14	6948	-1	21	ÓÄº¿Ö®Å£		66.873306	89.495247	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	70	0	
44	15	6948	-1	21	ÓÄº¿Ö®Å£		151.59906	65.005852	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	70	0	
45	16	6948	-1	21	ÓÄº¿Ö®Å£		177.906281	82.744316	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	70	0	
46	17	6948	-1	21	ÓÄº¿Ö®Å£		134.038391	48.075794	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	70	0	
47	1	6949	-1	21	ÓÄ±ùÖ®×¦		76.993484	163.674469	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	75	0	
48	2	6949	-1	21	ÓÄ±ùÖ®×¦		72.293381	195.856827	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	75	0	
49	4	6949	-1	21	ÓÄ±ùÖ®×¦		121.07415	193.335876	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	75	0	
50	5	6949	-1	21	ÓÄ±ùÖ®×¦		186.583893	167.794113	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	75	0	
51	6	6949	-1	21	ÓÄ±ùÖ®×¦		149.401199	195.512985	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	75	0	
52	7	6949	-1	21	ÓÄ±ùÖ®×¦		136.491699	167.902328	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	75	0	
53	8	6949	-1	21	ÓÄ±ùÖ®×¦		122.685265	152.730103	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	75	0	
54	9	6949	-1	21	ÓÄ±ùÖ®×¦		101.46698	137.916031	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	75	0	
55	10	6949	-1	21	ÓÄ±ùÖ®×¦		186.69075	135.454941	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	75	0	
56	11	6948	-1	21	ÓÄº¿Ö®Å£		99.863342	113.770844	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	70	0	
57	12	6948	-1	21	ÓÄº¿Ö®Å£		83.914894	68.183655	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	70	0	
58	13	6948	-1	21	ÓÄº¿Ö®Å£		101.023384	48.767834	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	70	0	
59	15	6948	-1	21	ÓÄº¿Ö®Å£		152.432541	62.202396	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	70	0	
60	16	6948	-1	21	ÓÄº¿Ö®Å£		177.820374	80.430275	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	70	0	
61	17	6948	-1	21	ÓÄº¿Ö®Å£		134.928192	47.589272	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	70	0	
62	4	6949	-1	21	ÓÄ±ùÖ®×¦		119.069199	194.845474	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	75	0	
63	7	6949	-1	21	ÓÄ±ùÖ®×¦		138.724579	169.221146	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	75	0	
64	8	6949	-1	21	ÓÄ±ùÖ®×¦		125.169136	152.681839	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	75	0	
65	9	6949	-1	21	ÓÄ±ùÖ®×¦		102.009789	138.37558	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	75	0	
66	10	6949	-1	21	ÓÄ±ùÖ®×¦		186.960663	136.511612	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	75	0	
67	11	6948	-1	21	ÓÄº¿Ö®Å£		100.109734	112.81208	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	70	0	
68	12	6948	-1	21	ÓÄº¿Ö®Å£		83.634926	68.191406	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	70	0	
69	13	6948	-1	21	ÓÄº¿Ö®Å£		101.311768	50.79504	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	70	0	
70	16	6948	-1	21	ÓÄº¿Ö®Å£		176.647614	85.231529	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	70	0	
71	17	6948	-1	21	ÓÄº¿Ö®Å£		133.055801	44.98534	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	70	0	
72	3	6949	-1	21	ÓÄ±ùÖ®×¦		73.181023	195.973221	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	75	0	
73	4	6949	-1	21	ÓÄ±ùÖ®×¦		118.904617	194.032791	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	75	0	
74	6	6949	-1	21	ÓÄ±ùÖ®×¦		186.032272	197.526871	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	75	0	
75	7	6949	-1	21	ÓÄ±ùÖ®×¦		139.029816	168.307571	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	75	0	
76	8	6949	-1	21	ÓÄ±ùÖ®×¦		123.72226	153.073395	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	75	0	
77	9	6949	-1	21	ÓÄ±ùÖ®×¦		99.801247	139.099609	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	75	0	
78	10	6949	-1	21	ÓÄ±ùÖ®×¦		185.93457	137.250229	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	75	0	
79	11	6948	-1	21	ÓÄº¿Ö®Å£		99.65184	112.100464	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	70	0	
80	12	6948	-1	21	ÓÄº¿Ö®Å£		83.628746	67.966217	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	70	0	
81	13	6948	-1	21	ÓÄº¿Ö®Å£		100.057381	49.726097	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	70	0	
82	15	6948	-1	21	ÓÄº¿Ö®Å£		151.328415	63.915829	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	70	0	
83	16	6948	-1	21	ÓÄº¿Ö®Å£		176.923889	82.681038	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	70	0	
84	17	6948	-1	21	ÓÄº¿Ö®Å£		133.456543	46.790703	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	70	0	
85	4	6949	-1	21	ÓÄ±ùÖ®×¦		119.17424	193.274155	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	75	0	
86	6	6949	-1	21	ÓÄ±ùÖ®×¦		184.550629	197.162537	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	75	0	
87	7	6949	-1	21	ÓÄ±ùÖ®×¦		140.494293	166.656128	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	75	0	
88	8	6949	-1	21	ÓÄ±ùÖ®×¦		123.299316	153.142212	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	75	0	
89	9	6949	-1	21	ÓÄ±ùÖ®×¦		100.835884	139.531158	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	75	0	
90	10	6949	-1	21	ÓÄ±ùÖ®×¦		186.64386	135.758408	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	75	0	
91	11	6948	-1	21	ÓÄº¿Ö®Å£		127.837906	112.042519	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	70	0	
92	12	6948	-1	21	ÓÄº¿Ö®Å£		82.979218	66.748436	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	70	0	
93	13	6948	-1	21	ÓÄº¿Ö®Å£		101.60717	51.339375	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	70	0	
94	15	6948	-1	21	ÓÄº¿Ö®Å£		152.053452	64.425888	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	70	0	
95	16	6948	-1	21	ÓÄº¿Ö®Å£		176.76297	82.573547	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	70	0	
96	17	6948	-1	21	ÓÄº¿Ö®Å£		134.018753	47.036388	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	70	0	
97	3	6949	-1	21	ÓÄ±ùÖ®×¦		72.404266	195.612854	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	75	0	
