NUM	NUM	NUM	NUM	NUM	TEXT	TEXT	FLOAT	FLOAT	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM
±àºÅ	Ëæ»ú±àºÅ	attr±àºÅ	Âß¼­±í±àºÅ	ÕóÓª±àºÅ	Ãû³Æ	³ÆºÅ	xÖá×ø±ê	zÖá×ø±ê	³¯Ïò	½Å±¾±àºÅ	ÖØÉúÊ±¼ä	·Ö×é±àºÅ	¶ÓÎé±àºÅ	»ù´¡AI	AIÎÄ¼þ	Ñ²ÂßÂ·¾¶	ÉÌµê0	ÉÌµê1	ÉÌµê2	ÉÌµê3	ÃûÓþID	µÈ¼¶	¾µÏñ×é
0	7191860	2603	101181	-1	ÃÔ¹¬°Ë²ã	ÃÔ¹¬´«ËÍÈË	63	78	0	0	10000	-1	-1	3	0	-1	-1	-1	-1	-1	-1	40	0	
1	7191898	6975	-1	21	ÓÄÈ¼Ö®Ä§		109.441032	107.554092	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	105	0	
2	7191906	6975	-1	21	ÓÄÈ¼Ö®Ä§		97.313385	60.950302	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	105	0	
3	7191909	6975	-1	21	ÓÄÈ¼Ö®Ä§		112.036697	105.401405	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	105	0	
4	7191910	6975	-1	21	ÓÄÈ¼Ö®Ä§		96.13382	59.745255	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	105	0	
5	7191912	6975	-1	21	ÓÄÈ¼Ö®Ä§		91.348618	61.405205	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	105	0	
6	7191914	6975	-1	21	ÓÄÈ¼Ö®Ä§		108.472527	105.086891	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	105	0	
7	7191915	6975	-1	21	ÓÄÈ¼Ö®Ä§		94.628044	62.401752	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	105	0	
8	7191917	6975	-1	21	ÓÄÈ¼Ö®Ä§		91.578735	62.566738	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	105	0	
9	7191918	6975	-1	21	ÓÄÈ¼Ö®Ä§		95.956062	63.501896	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	105	0	
10	7191919	6975	-1	21	ÓÄÈ¼Ö®Ä§		92.961823	63.928535	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	105	0	
11	7191921	6975	-1	21	ÓÄÈ¼Ö®Ä§		93.813454	65.879601	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	105	0	
12	7191922	6975	-1	21	ÓÄÈ¼Ö®Ä§		141.599213	103.810417	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	105	0	
13	7191923	6975	-1	21	ÓÄÈ¼Ö®Ä§		91.644585	64.923752	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	105	0	
14	7191925	6975	-1	21	ÓÄÈ¼Ö®Ä§		165.070282	53.082855	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	105	0	
15	7191926	6975	-1	21	ÓÄÈ¼Ö®Ä§		163.765015	51.048203	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	105	0	
16	7191932	6975	-1	21	ÓÄÈ¼Ö®Ä§		159.520264	54.311298	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	105	0	
17	7191933	6975	-1	21	ÓÄÈ¼Ö®Ä§		161.266541	50.237091	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	105	0	
18	7191934	6975	-1	21	ÓÄÈ¼Ö®Ä§		157.38855	52.00359	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	105	0	
19	7191935	6975	-1	21	ÓÄÈ¼Ö®Ä§		158.979431	50.78326	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	105	0	
20	7191936	6975	-1	21	ÓÄÈ¼Ö®Ä§		192.17424	50.092628	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	105	0	
