NUM	NUM	FLOAT	FLOAT	NUM	NUM	NUM	NUM
NUM	NUM	FLOAT	FLOAT	NUM	NUM	NUM	NUM
1	610	216.975815	97.724533
2	610	218.318665	90.233963
3	610	211.700348	85.077484
4	610	219.660446	116.146309
5	610	186.430603	36.714668
6	610	178.368103	32.547531
7	610	171.078674	35.524296
8	610	94.599808	46.488205
9	610	100.146318	38.810059
10	610	59.905025	47.152687
11	610	46.727589	55.900757
12	610	36.414989	63.432076
13	610	32.622471	79.132103
14	610	29.501972	69.790924
15	610	49.360664	131.322021
16	610	45.90329	136.78035
17	610	203.575241	225.967056
18	610	212.457184	229.181366
19	610	221.521286	230.117142
20	610	225.462692	218.54425
21	610	224.651413	210.58905
22	610	221.286957	126.794861
23	610	203.039886	81.235115
24	610	54.90839	52.729504
25	610	36.479191	92.078613
26	610	47.274364	120.754776
27	610	34.484325	221.093307
28	610	40.844738	224.112595
29	610	189.361313	221.9086
30	610	223.802803	131.532874
31	614	183.867111	50.592548
32	614	130.533783	54.181328
33	614	175.698685	112.89093
34	614	145.58989	170.288666
35	614	149.63768	141.889603
36	614	133.590332	159.424057
37	614	137.268982	193.28804
38	614	112.318115	222.750076
39	614	197.05426	207.016998
40	614	196.510193	224.055222
41	614	218.566681	197.432068
42	614	224.567429	201.410141
43	614	48.435768	186.116089
44	614	64.483429	124.369484
45	614	99.140511	133.144836
46	614	108.594299	81.007332
47	614	129.705612	64.479828
48	614	83.533981	45.470978
49	614	63.108944	41.998604
50	614	106.617844	118.301796
51	614	151.379608	175.419922
52	614	139.374054	199.226837
53	614	58.262524	127.14122
54	614	92.989456	132.690994
55	614	98.154167	194.335571
56	614	70.027489	161.580261
57	614	84.155731	115.138397
58	614	94.813919	96.978836
59	614	131.747986	61.826187
60	614	161.254791	41.73661
61	604	205.624023	104.580124
62	604	207.111679	121.550774
63	604	202.432526	94.477386
64	604	215.632187	118.24881
65	604	191.94957	126.84301
66	604	168.137711	127.37262
67	604	164.08313	171.342545
68	604	150.448959	169.97731
69	604	214.580276	214.853867
70	604	201.525253	206.924194
71	604	217.623672	221.649765
72	604	214.065384	203.865524
73	604	188.708725	208.425903
74	604	196.916656	197.796722
75	604	201.856628	193.356796
76	604	103.680481	200.763748
77	604	89.813675	186.322357
78	604	90.357399	172.228043
79	604	73.949722	166.721603
80	604	69.208839	149.161804
81	604	57.283028	156.22789
82	604	97.047791	101.891907
83	604	48.431007	69.243835
84	604	65.286072	56.386791
85	605	103.663025	110.284355
86	605	125.91629	135.698669
87	605	133.76709	150.397751
88	605	122.749275	164.982025
89	605	120.383224	204.589066
90	605	122.975273	189.459976
91	605	136.678802	177.818863
92	605	139.160416	169.679886
93	605	107.224083	186.90564
94	605	78.755486	187.546722
95	605	49.787853	176.40889
96	605	64.475929	156.894485
97	605	68.17305	134.509476
98	605	73.6978	108.891037
99	605	66.652374	47.472935
100	605	61.258335	60.783741
101	605	27.725489	157.483459
102	605	105.240326	217.040192
103	605	143	214
104	605	164.179352	159.390854
105	605	119.936058	140.126953
106	605	182.797379	89.020958
107	605	171.008362	109.173126
108	605	188.062195	103.768761
