NUM	NUM	NUM	NUM	NUM	TEXT	TEXT	FLOAT	FLOAT	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM
编号	随机编号	attr编号	逻辑表编号	阵营编号	名称	称号	x轴坐标	z轴坐标	朝向	脚本编号	重生时间	分组编号	队伍编号	基础AI	AI文件	巡逻路径	商店0	商店1	商店2	商店3	名誉ID	等级	镜像组
0	1	65343	-1	21	南海海贼		205	70	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	130	0
1	2	65343	-1	21	南海海贼		205	70	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	130	0
2	3	65343	-1	21	南海海贼		205	70	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	130	0
3	4	65343	-1	21	南海海贼		205	70	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	130	0
4	5	65343	-1	21	南海海贼		205	70	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	130	0
5	6	65343	-1	21	南海海贼		205	70	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	130	0
6	7	65343	-1	21	南海海贼		205	70	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	130	0
7	8	65343	-1	21	南海海贼		205	70	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	130	0
8	9	65343	-1	21	南海海贼		205	70	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	130	0
9	10	65343	-1	21	南海海贼		205	70	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	130	0
10	11	65343	-1	21	南海海贼		205	70	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	130	0
11	12	65343	-1	21	南海海贼		205	70	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	130	0
12	13	65343	-1	21	南海海贼		235	70	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	130	0
13	14	65343	-1	21	南海海贼		235	70	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	130	0
14	15	65343	-1	21	南海海贼		235	70	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	130	0
15	16	65343	-1	21	南海海贼		235	70	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	130	0
16	17	65343	-1	21	南海海贼		235	70	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	130	0
17	18	65343	-1	21	南海海贼		235	70	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	130	0
18	19	65343	-1	21	南海海贼		235	70	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	130	0
19	20	65343	-1	21	南海海贼		235	70	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	130	0
20	21	65343	-1	21	南海海贼		235	70	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	130	0
21	22	65343	-1	21	南海海贼		235	70	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	130	0
22	23	65343	-1	21	南海海贼		235	70	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	130	0
23	24	65343	-1	21	南海海贼		235	70	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	130	0
24	25	65343	-1	21	南海海贼		235	104	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	130	0
25	26	65343	-1	21	南海海贼		235	104	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	130	0
26	27	65343	-1	21	南海海贼		235	104	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	130	0
27	28	65343	-1	21	南海海贼		235	104	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	130	0
28	29	65343	-1	21	南海海贼		235	104	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	130	0
29	30	65343	-1	21	南海海贼		235	104	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	130	0
30	31	65343	-1	21	南海海贼		235	104	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	130	0
31	32	65343	-1	21	南海海贼		235	104	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	130	0
32	33	65343	-1	21	南海海贼		235	104	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	130	0
33	34	65343	-1	21	南海海贼		235	104	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	130	0
34	35	65343	-1	21	南海海贼		235	104	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	130	0
35	36	65343	-1	21	南海海贼		235	104	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	130	0
36	37	65343	-1	21	南海海贼		235	137	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	130	0
37	38	65343	-1	21	南海海贼		235	137	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	130	0
38	39	65343	-1	21	南海海贼		235	137	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	130	0
39	40	65343	-1	21	南海海贼		235	137	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	130	0
40	41	65343	-1	21	南海海贼		235	137	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	130	0
41	42	65343	-1	21	南海海贼		235	137	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	130	0
42	43	65343	-1	21	南海海贼		235	137	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	130	0
43	44	65343	-1	21	南海海贼		235	137	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	130	0
44	45	65343	-1	21	南海海贼		235	137	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	130	0
45	46	65343	-1	21	南海海贼		235	137	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	130	0
46	47	65343	-1	21	南海海贼		235	137	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	130	0
47	48	65343	-1	21	南海海贼		235	137	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	130	0
48	49	65343	-1	21	南海海贼		187	125	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	130	0
49	50	65343	-1	21	南海海贼		187	125	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	130	0
50	51	65343	-1	21	南海海贼		187	125	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	130	0
51	52	65343	-1	21	南海海贼		187	125	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	130	0
52	53	65343	-1	21	南海海贼		187	125	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	130	0
53	54	65343	-1	21	南海海贼		187	125	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	130	0
54	55	65343	-1	21	南海海贼		187	125	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	130	0
55	56	65343	-1	21	南海海贼		187	125	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	130	0
56	57	65343	-1	21	南海海贼		187	125	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	130	0
