NUM	NUM	FLOAT	FLOAT	NUM	NUM	NUM	NUM
NUM	NUM	FLOAT	FLOAT	采集点类型(0标准式1集合式)	种子的数量	种子补充间隔	镜像组Id
1	166	100.000000	118.000000			
2	167	44.000000	205.000000			
3	167	41.000000	194.000000			
4	167	69.000000	183.000000			
5	167	68.000000	171.000000			
6	167	58.000000	165.000000			
7	167	46.000000	166.000000			
8	167	43.000000	178.000000			
9	167	51.000000	180.000000			
10	169	180.000000	192.000000			
11	169	177.000000	214.000000			
12	169	156.000000	208.000000			
13	169	158.000000	192.000000			
14	169	169.000000	199.000000			
15	169	170.000000	178.000000			
16	170	44.000000	210.000000			
