NUM	NUM	NUM	NUM	NUM	TEXT	TEXT	FLOAT	FLOAT	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM
±àºÅ	Ëæ»ú±àºÅ	attr±àºÅ	Âß¼­±í±àºÅ	ÕóÓª±àºÅ	Ãû³Æ	³ÆºÅ	xÖá×ø±ê	zÖá×ø±ê	³¯Ïò	½Å±¾±àºÅ	ÖØÉúÊ±¼ä	·Ö×é±àºÅ	¶ÓÎé±àºÅ	»ù´¡AI	AIÎÄ¼þ	Ñ²ÂßÂ·¾¶	ÉÌµê0	ÉÌµê1	ÉÌµê2	ÉÌµê3	ÃûÓþID	µÈ¼¶	¾µÏñ×é
0	7191860	2601	101165	20	ÃÔ¹¬°Ë²ã	ÃÔ¹¬´«ËÍÈË	168	190	27	0	10000	-1	-1	3	0	-1	-1	-1	-1	-1	-1	40	0	
1	7191861	6935	-1	21	ÓÄÈ¼Ö®Ä§		183.992477	83.474609	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	105	0	
2	7191862	6935	-1	21	ÓÄÈ¼Ö®Ä§		152.278778	43.751633	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	105	0	
3	7191863	6935	-1	21	ÓÄÈ¼Ö®Ä§		153.266312	90.247513	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	105	0	
4	7191864	6935	-1	21	ÓÄÈ¼Ö®Ä§		152.229431	90.738937	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	105	0	
5	7191865	6935	-1	21	ÓÄÈ¼Ö®Ä§		150.989853	90.48085	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	105	0	
6	7191866	6935	-1	21	ÓÄÈ¼Ö®Ä§		150.093689	88.419762	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	105	0	
7	7191867	6935	-1	21	ÓÄÈ¼Ö®Ä§		149.880188	87.286156	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	105	0	
8	7191868	6935	-1	21	ÓÄÈ¼Ö®Ä§		149.915024	84.329811	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	105	0	
9	7191869	6935	-1	21	ÓÄÈ¼Ö®Ä§		150.878006	84.598083	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	105	0	
10	7191870	6935	-1	21	ÓÄÈ¼Ö®Ä§		153.438065	83.11087	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	105	0	
11	7191871	6935	-1	21	ÓÄÈ¼Ö®Ä§		159.716629	126.774918	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	105	0	
12	7191872	6935	-1	21	ÓÄÈ¼Ö®Ä§		155.876831	86.408936	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	105	0	
13	7191873	6935	-1	21	ÓÄÈ¼Ö®Ä§		155.241638	88.793312	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	105	0	
14	7191874	6935	-1	21	ÓÄÈ¼Ö®Ä§		152.658417	87.199959	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	105	0	
15	7191875	6935	-1	21	ÓÄÈ¼Ö®Ä§		184.714935	85.275459	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	105	0	
16	7191876	6935	-1	21	ÓÄÈ¼Ö®Ä§		187.093201	85.610291	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	105	0	
17	7191877	6935	-1	21	ÓÄÈ¼Ö®Ä§		186.990173	89.402283	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	105	0	
18	7191878	6935	-1	21	ÓÄÈ¼Ö®Ä§		186.827927	88.366676	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	105	0	
19	7191879	6935	-1	21	ÓÄÈ¼Ö®Ä§		184.532944	88.883759	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	105	0	
20	7191880	6935	-1	21	ÓÄÈ¼Ö®Ä§		185.01059	88.780022	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	105	0	
21	7191881	6935	-1	21	ÓÄÈ¼Ö®Ä§		183.911133	87.003304	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	105	0	
22	7191882	6935	-1	21	ÓÄÈ¼Ö®Ä§		183.648956	85.963234	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	105	0	
23	7191883	6935	-1	21	ÓÄÈ¼Ö®Ä§		181.431625	87.145836	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	105	0	
24	7191884	6935	-1	21	ÓÄÈ¼Ö®Ä§		182.522614	85.127602	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	105	0	
25	7191885	6935	-1	21	ÓÄÈ¼Ö®Ä§		152.605057	51.908646	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	105	0	
26	7191886	6935	-1	21	ÓÄÈ¼Ö®Ä§		149.043823	45.972637	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	105	0	
27	7191887	6935	-1	21	ÓÄÈ¼Ö®Ä§		150.599884	49.820301	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	105	0	
28	7191888	6935	-1	21	ÓÄÈ¼Ö®Ä§		150.500015	49.720264	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	105	0	
29	7191889	6935	-1	21	ÓÄÈ¼Ö®Ä§		154.580688	45.04409	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	105	0	
30	7191890	6935	-1	21	ÓÄÈ¼Ö®Ä§		156.800491	48.581421	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	105	0	
31	7191891	6935	-1	21	ÓÄÈ¼Ö®Ä§		154.549347	50.149132	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	105	0	
