NUM	NUM	FLOAT	FLOAT	NUM	NUM	NUM	NUM
NUM	NUM	FLOAT	FLOAT	采集点类型(0标准式1集合式)	种子的数量	种子补充间隔	镜像组Id
1	142	305	143			
2	143	235	232			
3	717	381	39			
4	717	35.880957	220.769624			
5	717	244	377			
6	717	192.391025	89.197617			
7	718	384.505889	39.356641			
8	718	36.863223	218.536406			
9	718	240	377			
10	718	193.910361	90.909805			
11	719	386	37			
12	719	39.575156	219.482437			
13	719	241	381			
14	719	197.207534	92.038008			
15	720	380	34			
16	720	37	230			
17	720	237.393463	392.394932			
18	720	201.573892	93.869922			
19	721	375.731846	32.837617			
20	721	38	227			
21	721	234	391			
22	721	203.327207	97.124697			
23	722	372.497676	31.748613			
24	722	35	227			
25	722	238	388			
26	722	204.562754	101.620361			
27	723	357.664668	47.790332			
28	723	52.952461	222.648606			
29	723	226	383			
30	723	190.061836	105.830781			
31	724	361.014004	46.124629			
32	724	50	222			
33	724	226.687881	387.522432			
34	724	190.543916	102.005254			
35	725	359	42			
36	725	54.886934	225.715652			
37	725	231	384			
38	725	189.103994	98.455498			
39	732	275.235917	261.68735			
40	733	487	329			
41	734	335	446			
42	735	94	139			
43	736	245.803528	37.747754			
