NUM	NUM	NUM	NUM	NUM	TEXT	TEXT	FLOAT	FLOAT	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM
编号	随机编号	attr编号	逻辑表编号	阵营编号	名称	称号	x轴坐标	z轴坐标	朝向	脚本编号	重生时间	分组编号	队伍编号	基础AI	AI文件	巡逻路径	商店0	商店1	商店2	商店3	名誉ID	等级	镜像组
0	1	65344	-1	21	俄罗斯强盗		40	68	0	0	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	140	0
1	2	65344	-1	21	俄罗斯强盗		40	68	0	0	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	140	0
2	3	65344	-1	21	俄罗斯强盗		40	68	0	0	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	140	0
3	4	65344	-1	21	俄罗斯强盗		40	68	0	0	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	140	0
4	5	65344	-1	21	俄罗斯强盗		40	68	0	0	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	140	0
5	6	65344	-1	21	俄罗斯强盗		40	68	0	0	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	140	0
6	7	65344	-1	21	俄罗斯强盗		40	68	0	0	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	140	0
7	8	65344	-1	21	俄罗斯强盗		40	68	0	0	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	140	0
8	9	65344	-1	21	俄罗斯强盗		40	68	0	0	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	140	0
9	10	65344	-1	21	俄罗斯强盗		40	68	0	0	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	140	0
10	11	65344	-1	21	俄罗斯强盗		40	68	0	0	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	140	0
11	12	65344	-1	21	俄罗斯强盗		40	68	0	0	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	140	0
12	13	65344	-1	21	俄罗斯强盗		40	88	0	0	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	140	0
13	14	65344	-1	21	俄罗斯强盗		40	88	0	0	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	140	0
14	15	65344	-1	21	俄罗斯强盗		40	88	0	0	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	140	0
15	16	65344	-1	21	俄罗斯强盗		40	88	0	0	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	140	0
16	17	65344	-1	21	俄罗斯强盗		40	88	0	0	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	140	0
17	18	65344	-1	21	俄罗斯强盗		40	88	0	0	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	140	0
18	19	65344	-1	21	俄罗斯强盗		40	88	0	0	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	140	0
19	20	65344	-1	21	俄罗斯强盗		40	88	0	0	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	140	0
20	21	65344	-1	21	俄罗斯强盗		40	88	0	0	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	140	0
21	22	65344	-1	21	俄罗斯强盗		40	88	0	0	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	140	0
22	23	65344	-1	21	俄罗斯强盗		40	88	0	0	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	140	0
23	24	65344	-1	21	俄罗斯强盗		40	88	0	0	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	140	0
24	25	65344	-1	21	俄罗斯强盗		40	118	0	0	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	140	0
25	26	65344	-1	21	俄罗斯强盗		40	118	0	0	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	140	0
26	27	65344	-1	21	俄罗斯强盗		40	118	0	0	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	140	0
