NUM	NUM	FLOAT	FLOAT	NUM	NUM	NUM	NUM
NUM	NUM	FLOAT	FLOAT	NUM	NUM	NUM	NUM
1	604	151.691315	71.087875
2	604	145.253067	70.457756
3	604	136.848999	43.058456
4	604	128.354477	44.872501
5	604	143.659241	51.280674
6	604	134.09024	51.685146
7	604	177.861557	63.63084
8	604	185.389908	67.488937
9	604	193.963318	90.183144
10	604	195.145416	99.619034
11	604	161.050919	72.016663
12	604	146.878235	64.757492
13	605	29.24502	171.510391
14	605	42.974777	173.593048
15	605	44.439728	180.21225
16	605	39.733173	178.386246
17	605	59.269497	180.419662
18	605	52.3325	165.049744
19	605	153.982361	198.77063
20	605	144.368103	204.076599
21	605	147.443268	212.018768
22	605	207.980652	225.29248
23	605	220.214081	219.969513
24	605	209.132629	215.95726
25	606	227.218445	175.045197
26	606	218.976166	180.635544
27	606	213.31015	166.08847
28	606	220.751526	170.698868
29	606	226.599335	165.696442
30	606	227.338989	183.794449
31	606	211.283875	206.329361
32	606	197.095291	217.077591
33	606	194.118958	195.353363
34	606	187.714996	200.851868
35	606	172.749374	221.961151
36	606	181.579544	224.436676
37	607	61.583321	46.026875
38	607	63.715366	59.409523
39	607	78.107193	52.259037
40	607	127.818367	70.353592
41	607	144.556213	91.541428
42	607	96.908211	95.518478
43	607	100.022224	110.173729
44	607	108.771935	109.042519
45	607	77.211197	190.907806
46	607	69.628822	202.27356
47	607	103.293243	138.546539
48	607	93.918602	149.722229
49	610	206.921127	30.759502
50	610	210.270233	25.588223
51	610	223.370819	31.241005
52	610	206.14563	42.938877
53	610	198.53389	40.519737
54	610	191.593872	55.621994
55	610	199.209213	62.506012
56	610	203.596527	69.263763
57	610	204.338089	82.466331
58	610	234.325562	85.365746
59	610	233.314529	76.265182
60	610	225.208588	94.871758
61	610	228.486206	59.290462
62	610	227.917221	39.635235
63	610	225.592926	48.976185
64	611	37.968868	33.156082
65	611	36.109024	39.301113
66	611	24.131699	55.874271
67	611	63.372257	33.323467
68	611	38.087051	51.959003
69	611	39.149113	59.678207
70	611	37.227707	63.520405
71	611	56.575844	33.618088
72	611	54.107025	30.675762
73	611	47.934357	33.214062
74	611	27.359268	57.796764
75	611	34.461769	53.558052
76	611	30.490273	47.491474
77	611	35.758446	76.879829
78	611	31.379522	73.905334
79	614	80.260956	44.306698
80	614	114.163582	56.654491
81	614	118.560326	65.047668
82	614	197.839432	115.917488
83	614	207.660553	112.048721
84	614	194.179382	159.69545
85	614	182.44693	160.430328
86	614	172.165131	190.063187
87	614	141.008499	196.781723
88	614	221.399567	60.755299
89	614	185.234329	46.792843
90	614	159.308472	30.231318
91	614	167.964569	217.856598
92	614	154.869217	105.56295
93	614	179.698395	142.498947
94	615	26.579092	184.295258
95	615	43.628408	189.751205
96	615	43.68832	193.475891
97	615	38.44957	205.276062
98	615	37.886894	214.456955
99	615	44.616249	215.60994
100	615	52.046261	217.975937
101	615	63.463654	219.289734
102	615	61.250134	204.980972
103	615	52.983906	231.195526
104	615	46.903656	227.24086
105	615	51.604809	211.172104
106	615	38.140732	199.278824
107	615	60.432377	198.710983
108	615	46.063545	221.079803
