NUM	NUM	FLOAT	FLOAT	NUM	NUM	NUM	NUM
NUM	NUM	FLOAT	FLOAT	采集点类型(0标准式1集合式)	种子的数量	种子补充间隔	镜像组Id
1	201	168	144			
2	201	167	150			
3	201	175	149			
4	201	178	146			
5	201	181	147			
6	201	181	141			
7	201	180	152			
8	201	169	160			
9	202	66	49			
10	203	98	122			
11	203	106	116			
12	203	112	114			
13	203	123	116			
14	203	117	113			
15	203	105	125			
16	203	113	122			
17	203	112	102			
18	204	37	74			
19	204	42	90			
20	204	40	81			
21	204	35	79			
22	204	31	82			
23	204	37	84			
24	204	42	87			
25	204	39	89			
