NUM	NUM	FLOAT	FLOAT	NUM	NUM	NUM	NUM
NUM	NUM	FLOAT	FLOAT	采集点类型(0标准式1集合式)	种子的数量	种子补充间隔	镜像组Id
1	400	165.069641	126.834244			
2	400	164.034133	139.224473			
3	400	157.221816	139.285171			
4	400	155.625581	125.363403			
5	400	162.983445	125.261826			
6	400	152.483169	132.693222			
7	400	150.720610	125.103287			
8	400	157.534714	142.718337			
9	400	163.363098	148.872788			
10	400	148.795898	141.587708			
11	400	152.203003	148.896836			
12	400	145.473267	143.412659			
13	400	158.942825	148.933669			
14	400	171.977417	142.747192			
15	400	147.994080	132.681076			
16	400	171.323716	130.196442			
17	400	165.562759	134.275375			
18	400	170.448882	134.042252			
19	400	164.833022	150.898833			
20	400	140.247573	140.064331			
21	400	149.340820	150.578735			
22	401	167.923325	123.653793			
23	401	163.222808	132.279007			
24	401	159.971909	130.529205			
25	401	160.290603	126.502640			
26	401	157.242859	118.295670			
27	401	156.327896	134.456039			
28	401	155.885835	130.520828			
29	401	154.781968	141.226211			
30	401	161.173264	145.870315			
31	401	158.644438	132.328415			
32	401	142.512405	150.246521			
33	401	151.054292	143.206558			
34	401	165.518921	146.307739			
35	401	167.710723	141.020950			
36	401	153.918931	119.719315			
37	401	173.663862	132.081360			
38	401	168.829741	149.126160			
39	401	145.151016	148.477737			
40	401	145.796677	134.623489			
41	401	150.240020	134.519043			
42	401	139.576569	143.273911			
43	401	140.665253	135.435104			
44	402	169.788389	126.019089			
45	402	160.630522	134.187653			
46	402	161.312454	140.988206			
47	402	158.711763	120.256149			
48	402	152.929946	123.120102			
49	402	151.791519	139.425767			
50	402	150.584473	130.731018			
51	402	155.669128	146.370605			
52	402	164.203354	142.618073			
53	402	146.773315	139.663147			
54	402	148.804565	146.761719			
55	402	142.604722	146.755234			
56	402	156.869414	150.890898			
57	402	171.333892	139.309021			
58	402	145.957397	130.648346			
59	402	165.405579	130.214539			
60	402	168.621675	132.124908			
61	402	170.034712	146.634507			
62	402	139.518325	148.526077			
63	402	143.549957	131.923004			
64	402	143.769348	141.306915			
65	402	172.099761	124.007080			
66	138	121.224503	27.607637			
67	138	121.370043	31.311172			
68	138	125.590351	28.961396			
69	138	117.463667	29.308193			
70	138	125.891522	32.807793			
71	138	118.072747	33.389883			
72	138	121.837484	35.136592			
73	138	123.129604	233.104727			
74	138	128.796991	232.914629			
75	138	134.125963	232.659033			
76	138	140.082046	232.475098			
77	138	125.683540	229.866846			
78	138	131.513641	229.985010			
79	138	137.229578	230.016084			
80	138	43.113154	169.738794			
81	138	42.483115	175.164434			
82	138	40.380166	179.878267			
83	138	37.285732	184.034868			
84	138	45.348369	177.793633			
85	138	45.732021	172.049785			
86	138	42.458398	183.038726			
