NUM	NUM	FLOAT	FLOAT	NUM	NUM	NUM	NUM
NUM	NUM	FLOAT	FLOAT	采集点类型(0标准式1集合式)	种子的数量	种子补充间隔	镜像组Id
1	400	198.859805	44.340752			
2	400	201.818496	71.767344			
3	400	209.981396	60.891108			
4	400	191.989717	72.400117			
5	400	209.884321	85.901743			
6	400	211.691953	48.374683			
7	400	211.435166	68.093027			
8	400	204.972368	84.972314			
9	400	212.447529	78.311602			
10	400	199.013550	33.509141			
11	400	203.141543	81.159868			
12	400	205.194624	56.390527			
13	400	196.488145	88.005730			
14	400	215.918926	70.033052			
15	400	208.876265	81.519663			
16	400	208.674116	88.979341			
17	400	221.750273	43.268340			
18	400	200.547744	52.812378			
19	400	195.135132	37.866162			
20	400	202.651826	61.251479			
21	400	187.369199	53.228325			
22	401	189.678970	36.047051			
23	401	215.423047	64.124604			
24	401	204.837065	41.339600			
25	401	201.407393	67.063774			
26	401	219.879658	47.767461			
27	401	196.649551	49.588564			
28	401	213.760410	82.784414			
29	401	205.719912	91.387261			
30	401	189.147598	46.474106			
31	401	203.883208	34.040488			
32	401	213.449277	56.889824			
33	401	217.538330	40.167012			
34	401	217.206348	44.903555			
35	401	187.668242	41.867783			
36	401	220.320781	56.424263			
37	401	197.281509	80.242524			
38	401	207.706284	51.805474			
39	401	190.229219	67.753198			
40	401	217.096494	77.287354			
41	401	192.201279	56.834116			
42	401	208.061738	45.054668			
43	401	192.181338	50.850298			
44	402	216.182295	51.548833			
45	402	206.100752	64.218232			
46	402	199.903398	76.014014			
47	402	206.621201	68.813193			
48	402	195.087832	66.630957			
49	402	200.050947	38.529834			
50	402	197.318315	71.091196			
51	402	194.062666	76.993857			
52	402	199.460845	85.815835			
53	402	193.500947	83.061577			
54	402	205.856279	73.732275			
55	402	217.475293	59.961714			
56	402	197.177568	56.458428			
57	402	194.955322	32.369736			
58	402	203.182905	88.277908			
59	402	189.429258	78.626016			
60	402	212.629639	42.073711			
61	402	193.339629	42.661279			
62	402	203.970918	47.943359			
63	402	212.030029	75.068564			
64	402	196.962065	61.131304			
65	402	189.291201	61.450474			
66	140	96.691787	55.399868			
67	140	100.550310	55.129155			
68	140	104.548257	56.522544			
69	140	102.583328	51.778550			
70	140	98.213503	51.101968			
71	140	102.550747	59.624761			
72	140	98.970208	59.011519			
73	140	110.596483	218.378008			
74	140	110.831023	223.397148			
75	140	116.410494	219.564150			
76	140	122.294652	219.560693			
77	140	113.334834	213.376240			
78	140	116.793195	216.006914			
79	140	120.629309	214.649600			
80	140	70.003579	113.682917			
81	140	64.189888	117.130963			
82	140	58.226968	120.104020			
83	140	51.685044	122.333497			
84	140	56.793774	125.827968			
85	140	64.203081	123.590829			
86	140	71.544092	119.777606			
