NUM	NUM	NUM	NUM	NUM	TEXT	TEXT	FLOAT	FLOAT	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM
±‡∫≈	ÀÊª˙±‡∫≈	attr±‡∫≈	¬ﬂº≠±Ì±‡∫≈	’Û”™±‡∫≈	√˚≥∆	≥∆∫≈	x÷·◊¯±Í	z÷·◊¯±Í	≥ØœÚ	Ω≈±æ±‡∫≈	÷ÿ…˙ ±º‰	∑÷◊È±‡∫≈	∂”ŒÈ±‡∫≈	ª˘¥°AI	AIŒƒº˛	—≤¬ﬂ¬∑æ∂	…ÃµÍ0	…ÃµÍ1	…ÃµÍ2	…ÃµÍ3	√˚”˛ID	µ»º∂	æµœÒ◊È
0	1	65338	-1	21	√…π≈±©ÕΩ		40	68	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	60	0
1	2	65338	-1	21	√…π≈±©ÕΩ		40	68	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	60	0
2	3	65338	-1	21	√…π≈±©ÕΩ		40	68	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	60	0
3	4	65338	-1	21	√…π≈±©ÕΩ		40	68	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	60	0
4	5	65338	-1	21	√…π≈±©ÕΩ		40	68	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	60	0
5	6	65338	-1	21	√…π≈±©ÕΩ		40	68	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	60	0
6	7	65338	-1	21	√…π≈±©ÕΩ		40	68	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	60	0
7	8	65338	-1	21	√…π≈±©ÕΩ		40	68	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	60	0
8	9	65338	-1	21	√…π≈±©ÕΩ		40	68	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	60	0
9	10	65338	-1	21	√…π≈±©ÕΩ		40	68	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	60	0
10	11	65338	-1	21	√…π≈±©ÕΩ		40	68	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	60	0
11	12	65338	-1	21	√…π≈±©ÕΩ		40	68	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	60	0
12	13	65338	-1	21	√…π≈±©ÕΩ		40	88	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	60	0
13	14	65338	-1	21	√…π≈±©ÕΩ		40	88	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	60	0
14	15	65338	-1	21	√…π≈±©ÕΩ		40	88	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	60	0
15	16	65338	-1	21	√…π≈±©ÕΩ		40	88	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	60	0
16	17	65338	-1	21	√…π≈±©ÕΩ		40	88	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	60	0
17	18	65338	-1	21	√…π≈±©ÕΩ		40	88	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	60	0
18	19	65338	-1	21	√…π≈±©ÕΩ		40	88	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	60	0
19	20	65338	-1	21	√…π≈±©ÕΩ		40	88	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	60	0
20	21	65338	-1	21	√…π≈±©ÕΩ		40	88	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	60	0
21	22	65338	-1	21	√…π≈±©ÕΩ		40	88	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	60	0
22	23	65338	-1	21	√…π≈±©ÕΩ		40	88	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	60	0
23	24	65338	-1	21	√…π≈±©ÕΩ		40	88	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	60	0
24	25	65338	-1	21	√…π≈±©ÕΩ		40	118	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	60	0
25	26	65338	-1	21	√…π≈±©ÕΩ		40	118	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	60	0
26	27	65338	-1	21	√…π≈±©ÕΩ		40	118	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	60	0
27	28	65338	-1	21	√…π≈±©ÕΩ		40	118	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	60	0
28	29	65338	-1	21	√…π≈±©ÕΩ		40	118	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	60	0
29	30	65338	-1	21	√…π≈±©ÕΩ		40	118	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	60	0
30	31	65338	-1	21	√…π≈±©ÕΩ		40	118	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	60	0
31	32	65338	-1	21	√…π≈±©ÕΩ		40	118	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	60	0
32	33	65338	-1	21	√…π≈±©ÕΩ		40	118	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	60	0
33	34	65338	-1	21	√…π≈±©ÕΩ		40	118	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	60	0
34	35	65338	-1	21	√…π≈±©ÕΩ		40	118	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	60	0
35	36	65338	-1	21	√…π≈±©ÕΩ		40	118	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	60	0
36	37	65338	-1	21	√…π≈±©ÕΩ		60	118	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	60	0
37	38	65338	-1	21	√…π≈±©ÕΩ		60	118	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	60	0
38	39	65338	-1	21	√…π≈±©ÕΩ		60	118	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	60	0
39	40	65338	-1	21	√…π≈±©ÕΩ		60	118	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	60	0
40	41	65338	-1	21	√…π≈±©ÕΩ		60	118	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	60	0
41	42	65338	-1	21	√…π≈±©ÕΩ		60	118	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	60	0
42	43	65338	-1	21	√…π≈±©ÕΩ		60	118	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	60	0
43	44	65338	-1	21	√…π≈±©ÕΩ		60	118	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	60	0
44	45	65338	-1	21	√…π≈±©ÕΩ		60	118	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	60	0
45	46	65338	-1	21	√…π≈±©ÕΩ		60	118	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	60	0
46	47	65338	-1	21	√…π≈±©ÕΩ		60	118	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	60	0
47	48	65338	-1	21	√…π≈±©ÕΩ		60	118	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	60	0
48	49	65338	-1	21	√…π≈±©ÕΩ		80	118	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	60	0
49	50	65338	-1	21	√…π≈±©ÕΩ		80	118	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	60	0
50	51	65338	-1	21	√…π≈±©ÕΩ		80	118	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	60	0
51	52	65338	-1	21	√…π≈±©ÕΩ		80	118	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	60	0
52	53	65338	-1	21	√…π≈±©ÕΩ		80	118	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	60	0
53	54	65338	-1	21	√…π≈±©ÕΩ		80	118	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	60	0
54	55	65338	-1	21	√…π≈±©ÕΩ		80	118	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	60	0
55	56	65338	-1	21	√…π≈±©ÕΩ		80	118	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	60	0
56	57	65338	-1	21	√…π≈±©ÕΩ		80	118	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	60	0
57	58	65338	-1	21	√…π≈±©ÕΩ		80	118	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	60	0
58	59	65338	-1	21	√…π≈±©ÕΩ		80	118	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	60	0
59	60	65338	-1	21	√…π≈±©ÕΩ		80	118	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	60	0
60	61	65338	-1	21	√…π≈±©ÕΩ		110	118	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	60	0
61	62	65338	-1	21	√…π≈±©ÕΩ		110	118	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	60	0
62	63	65338	-1	21	√…π≈±©ÕΩ		110	118	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	60	0
63	64	65338	-1	21	√…π≈±©ÕΩ		110	118	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	60	0
64	65	65338	-1	21	√…π≈±©ÕΩ		110	118	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	60	0
65	66	65338	-1	21	√…π≈±©ÕΩ		110	118	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	60	0
