NUM	NUM	NUM	NUM	NUM	TEXT	TEXT	FLOAT	FLOAT	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM
±àºÅ	Ëæ»ú±àºÅ	attr±àºÅ	Âß¼­±í±àºÅ	ÕóÓª±àºÅ	Ãû³Æ	³ÆºÅ	xÖá×ø±ê	zÖá×ø±ê	³¯Ïò	½Å±¾±àºÅ	ÖØÉúÊ±¼ä	·Ö×é±àºÅ	¶ÓÎé±àºÅ	»ù´¡AI	AIÎÄ¼þ	Ñ²ÂßÂ·¾¶	ÉÌµê0	ÉÌµê1	ÉÌµê2	ÉÌµê3	ÃûÓþID	µÈ¼¶	¾µÏñ×é
0	1	6904	-1	21	ÓÄ°µÖ®Í«		69.263603	187.700928	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	50	0	
1	2	6904	-1	21	ÓÄ°µÖ®Í«		60.358341	158.697174	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	50	0	
2	3	6904	-1	21	ÓÄ°µÖ®Í«		92.426361	186.480087	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	50	0	
3	4	6904	-1	21	ÓÄ°µÖ®Í«		63.867027	121.762466	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	50	0	
4	5	6904	-1	21	ÓÄ°µÖ®Í«		95.998451	123.712082	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	50	0	
5	6	6904	-1	21	ÓÄ°µÖ®Í«		101.695633	64.995453	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	50	0	
6	7	6904	-1	21	ÓÄ°µÖ®Í«		64.927055	87.854660	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	50	0	
7	8	6904	-1	21	ÓÄ°µÖ®Í«		96.390251	184.941010	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	50	0	
8	9	6904	-1	21	ÓÄ°µÖ®Í«		117.120888	159.338821	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	50	0	
9	10	6904	-1	21	ÓÄ°µÖ®Í«		132.413757	58.613544	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	50	0	
10	11	6904	-1	21	ÓÄ°µÖ®Í«		154.221024	79.623253	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	50	0	
11	12	6905	-1	21	ÓÄ·ÙÖ®³Ý		196.603088	182.228149	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	55	0	
12	13	6905	-1	21	ÓÄ·ÙÖ®³Ý		150.729645	182.87323	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	55	0	
13	14	6905	-1	21	ÓÄ·ÙÖ®³Ý		172.74884	156.126678	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	55	0	
14	15	6905	-1	21	ÓÄ·ÙÖ®³Ý		149.70459	126.536865	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	55	0	
15	16	6905	-1	21	ÓÄ·ÙÖ®³Ý		186.970413	122.085159	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	55	0	
16	17	6905	-1	21	ÓÄ·ÙÖ®³Ý		182.673874	59.68372	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	55	0	
17	18	6905	-1	21	ÓÄ·ÙÖ®³Ý		186.534317	88.897934	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	55	0	
18	19	6904	-1	21	ÓÄ°µÖ®Í«		69.997482	192.335022	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	50	0	
19	20	6904	-1	21	ÓÄ°µÖ®Í«		59.382992	156.068954	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	50	0	
20	21	6904	-1	21	ÓÄ°µÖ®Í«		63.929367	123.410942	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	50	0	
21	22	6904	-1	21	ÓÄ°µÖ®Í«		96.487251	125.730003	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	50	0	
22	23	6904	-1	21	ÓÄ°µÖ®Í«		101.426338	67.764252	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	50	0	
23	24	6904	-1	21	ÓÄ°µÖ®Í«		64.922340	89.300346	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	50	0	
24	25	6904	-1	21	ÓÄ°µÖ®Í«		97.766617	188.199020	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	50	0	
25	26	6904	-1	21	ÓÄ°µÖ®Í«		117.465683	162.027542	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	50	0	
26	27	6904	-1	21	ÓÄ°µÖ®Í«		133.491104	60.694633	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	50	0	
27	28	6904	-1	21	ÓÄ°µÖ®Í«		153.836761	81.154533	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	50	0	
28	29	6905	-1	21	ÓÄ·ÙÖ®³Ý		196.468277	184.014191	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	55	0	
29	30	6905	-1	21	ÓÄ·ÙÖ®³Ý		150.935135	184.966278	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	55	0	
30	31	6905	-1	21	ÓÄ·ÙÖ®³Ý		173.05542	154.483597	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	55	0	
31	32	6905	-1	21	ÓÄ·ÙÖ®³Ý		150.043365	123.862999	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	55	0	
32	33	6905	-1	21	ÓÄ·ÙÖ®³Ý		187.048462	123.627312	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	55	0	
33	34	6905	-1	21	ÓÄ·ÙÖ®³Ý		184.154938	58.585953	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	55	0	
34	35	6905	-1	21	ÓÄ·ÙÖ®³Ý		186.455688	89.950035	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	55	0	
