NUM	NUM	NUM	NUM	NUM	TEXT	TEXT	FLOAT	FLOAT	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM
±àºÅ	Ëæ»ú±àºÅ	attr±àºÅ	Âß¼­±í±àºÅ	ÕóÓª±àºÅ	Ãû³Æ	³ÆºÅ	xÖá×ø±ê	zÖá×ø±ê	³¯Ïò	½Å±¾±àºÅ	ÖØÉúÊ±¼ä	·Ö×é±àºÅ	¶ÓÎé±àºÅ	»ù´¡AI	AIÎÄ¼þ	Ñ²ÂßÂ·¾¶	ÉÌµê0	ÉÌµê1	ÉÌµê2	ÉÌµê3	ÃûÓþID	µÈ¼¶	¾µÏñ×é
0	1	65324	-1	21	Ò°ÂùÇôÍ½		205	70	0	0	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	90	0
1	2	65324	-1	21	Ò°ÂùÇôÍ½		205	70	0	0	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	90	0
2	3	65324	-1	21	Ò°ÂùÇôÍ½		205	70	0	0	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	90	0
3	4	65324	-1	21	Ò°ÂùÇôÍ½		205	70	0	0	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	90	0
4	5	65324	-1	21	Ò°ÂùÇôÍ½		205	70	0	0	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	90	0
5	6	65324	-1	21	Ò°ÂùÇôÍ½		205	70	0	0	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	90	0
6	7	65324	-1	21	Ò°ÂùÇôÍ½		205	70	0	0	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	90	0
7	8	65324	-1	21	Ò°ÂùÇôÍ½		205	70	0	0	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	90	0
8	9	65324	-1	21	Ò°ÂùÇôÍ½		205	70	0	0	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	90	0
9	10	65324	-1	21	Ò°ÂùÇôÍ½		205	70	0	0	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	90	0
10	11	65324	-1	21	Ò°ÂùÇôÍ½		205	70	0	0	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	90	0
