NUM	NUM	NUM	NUM	NUM	TEXT	TEXT	FLOAT	FLOAT	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM
ฑเบล	หๆป๚ฑเบล	attrฑเบล	ย฿ผญฑํฑเบล	ี๓ำชฑเบล	ร๛ณฦ	ณฦบล	xึแื๘ฑ๊	zึแื๘ฑ๊	ณฏฯ๒	ฝลฑพฑเบล	ึุษ๚สฑผไ	ทึื้ฑเบล	ถำฮ้ฑเบล	ป๙ดกAI	AIฮฤผþ	ัฒย฿ยทพถ	ษฬต๊0	ษฬต๊1	ษฬต๊2	ษฬต๊3	ร๛ำþID	ตศผถ	พตฯ๑ื้
0	1	65340	-1	21	ร๏ถ๛ฦ๒ม๗ทธ		40	68	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	100	0
1	2	65340	-1	21	ร๏ถ๛ฦ๒ม๗ทธ		40	68	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	100	0
2	3	65340	-1	21	ร๏ถ๛ฦ๒ม๗ทธ		40	68	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	100	0
3	4	65340	-1	21	ร๏ถ๛ฦ๒ม๗ทธ		40	68	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	100	0
4	5	65340	-1	21	ร๏ถ๛ฦ๒ม๗ทธ		40	68	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	100	0
5	6	65340	-1	21	ร๏ถ๛ฦ๒ม๗ทธ		40	68	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	100	0
6	7	65340	-1	21	ร๏ถ๛ฦ๒ม๗ทธ		40	68	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	100	0
7	8	65340	-1	21	ร๏ถ๛ฦ๒ม๗ทธ		40	68	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	100	0
8	9	65340	-1	21	ร๏ถ๛ฦ๒ม๗ทธ		40	68	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	100	0
9	10	65340	-1	21	ร๏ถ๛ฦ๒ม๗ทธ		40	68	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	100	0
10	11	65340	-1	21	ร๏ถ๛ฦ๒ม๗ทธ		40	68	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	100	0
11	12	65340	-1	21	ร๏ถ๛ฦ๒ม๗ทธ		40	68	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	100	0
12	13	65340	-1	21	ร๏ถ๛ฦ๒ม๗ทธ		40	88	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	100	0
13	14	65340	-1	21	ร๏ถ๛ฦ๒ม๗ทธ		40	88	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	100	0
14	15	65340	-1	21	ร๏ถ๛ฦ๒ม๗ทธ		40	88	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	100	0
15	16	65340	-1	21	ร๏ถ๛ฦ๒ม๗ทธ		40	88	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	100	0
16	17	65340	-1	21	ร๏ถ๛ฦ๒ม๗ทธ		40	88	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	100	0
17	18	65340	-1	21	ร๏ถ๛ฦ๒ม๗ทธ		40	88	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	100	0
18	19	65340	-1	21	ร๏ถ๛ฦ๒ม๗ทธ		40	88	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	100	0
19	20	65340	-1	21	ร๏ถ๛ฦ๒ม๗ทธ		40	88	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	100	0
20	21	65340	-1	21	ร๏ถ๛ฦ๒ม๗ทธ		40	88	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	100	0
21	22	65340	-1	21	ร๏ถ๛ฦ๒ม๗ทธ		40	88	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	100	0
22	23	65340	-1	21	ร๏ถ๛ฦ๒ม๗ทธ		40	88	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	100	0
23	24	65340	-1	21	ร๏ถ๛ฦ๒ม๗ทธ		40	88	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	100	0
24	25	65340	-1	21	ร๏ถ๛ฦ๒ม๗ทธ		40	118	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	100	0
25	26	65340	-1	21	ร๏ถ๛ฦ๒ม๗ทธ		40	118	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	100	0
26	27	65340	-1	21	ร๏ถ๛ฦ๒ม๗ทธ		40	118	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	100	0
27	28	65340	-1	21	ร๏ถ๛ฦ๒ม๗ทธ		40	118	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	100	0
28	29	65340	-1	21	ร๏ถ๛ฦ๒ม๗ทธ		40	118	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	100	0
29	30	65340	-1	21	ร๏ถ๛ฦ๒ม๗ทธ		40	118	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	100	0
30	31	65340	-1	21	ร๏ถ๛ฦ๒ม๗ทธ		40	118	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	100	0
31	32	65340	-1	21	ร๏ถ๛ฦ๒ม๗ทธ		40	118	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	100	0
32	33	65340	-1	21	ร๏ถ๛ฦ๒ม๗ทธ		40	118	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	100	0
33	34	65340	-1	21	ร๏ถ๛ฦ๒ม๗ทธ		40	118	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	100	0
34	35	65340	-1	21	ร๏ถ๛ฦ๒ม๗ทธ		40	118	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	100	0
35	36	65340	-1	21	ร๏ถ๛ฦ๒ม๗ทธ		40	118	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	100	0
36	37	65340	-1	21	ร๏ถ๛ฦ๒ม๗ทธ		60	118	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	100	0
37	38	65340	-1	21	ร๏ถ๛ฦ๒ม๗ทธ		60	118	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	100	0
38	39	65340	-1	21	ร๏ถ๛ฦ๒ม๗ทธ		60	118	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	100	0
39	40	65340	-1	21	ร๏ถ๛ฦ๒ม๗ทธ		60	118	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	100	0
40	41	65340	-1	21	ร๏ถ๛ฦ๒ม๗ทธ		60	118	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	100	0
41	42	65340	-1	21	ร๏ถ๛ฦ๒ม๗ทธ		60	118	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	100	0
42	43	65340	-1	21	ร๏ถ๛ฦ๒ม๗ทธ		60	118	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	100	0
43	44	65340	-1	21	ร๏ถ๛ฦ๒ม๗ทธ		60	118	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	100	0
44	45	65340	-1	21	ร๏ถ๛ฦ๒ม๗ทธ		60	118	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	100	0
45	46	65340	-1	21	ร๏ถ๛ฦ๒ม๗ทธ		60	118	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	100	0
46	47	65340	-1	21	ร๏ถ๛ฦ๒ม๗ทธ		60	118	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	100	0
47	48	65340	-1	21	ร๏ถ๛ฦ๒ม๗ทธ		60	118	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	100	0
48	49	65340	-1	21	ร๏ถ๛ฦ๒ม๗ทธ		80	118	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	100	0
49	50	65340	-1	21	ร๏ถ๛ฦ๒ม๗ทธ		80	118	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	100	0
50	51	65340	-1	21	ร๏ถ๛ฦ๒ม๗ทธ		80	118	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	100	0
51	52	65340	-1	21	ร๏ถ๛ฦ๒ม๗ทธ		80	118	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	100	0
52	53	65340	-1	21	ร๏ถ๛ฦ๒ม๗ทธ		80	118	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	100	0
53	54	65340	-1	21	ร๏ถ๛ฦ๒ม๗ทธ		80	118	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	100	0
54	55	65340	-1	21	ร๏ถ๛ฦ๒ม๗ทธ		80	118	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	100	0
55	56	65340	-1	21	ร๏ถ๛ฦ๒ม๗ทธ		80	118	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	100	0
56	57	65340	-1	21	ร๏ถ๛ฦ๒ม๗ทธ		80	118	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	100	0
57	58	65340	-1	21	ร๏ถ๛ฦ๒ม๗ทธ		80	118	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	100	0
58	59	65340	-1	21	ร๏ถ๛ฦ๒ม๗ทธ		80	118	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	100	0
59	60	65340	-1	21	ร๏ถ๛ฦ๒ม๗ทธ		80	118	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	100	0
60	61	65340	-1	21	ร๏ถ๛ฦ๒ม๗ทธ		110	118	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	100	0
61	62	65340	-1	21	ร๏ถ๛ฦ๒ม๗ทธ		110	118	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	100	0
62	63	65340	-1	21	ร๏ถ๛ฦ๒ม๗ทธ		110	118	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	100	0
63	64	65340	-1	21	ร๏ถ๛ฦ๒ม๗ทธ		110	118	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	100	0
64	65	65340	-1	21	ร๏ถ๛ฦ๒ม๗ทธ		110	118	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	100	0
65	66	65340	-1	21	ร๏ถ๛ฦ๒ม๗ทธ		110	118	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	100	0
66	67	65340	-1	21	ร๏ถ๛ฦ๒ม๗ทธ		110	118	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	100	0
67	68	65340	-1	21	ร๏ถ๛ฦ๒ม๗ทธ		110	118	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	100	0
68	69	65340	-1	21	ร๏ถ๛ฦ๒ม๗ทธ		110	118	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	100	0
