NUM	NUM	NUM	NUM	NUM	TEXT	TEXT	FLOAT	FLOAT	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM
编号	随机编号	attr编号	逻辑表编号	阵营编号	名称	称号	x轴坐标	z轴坐标	朝向	脚本编号	重生时间	分组编号	队伍编号	基础AI	AI文件	巡逻路径	商店0	商店1	商店2	商店3	名誉ID	等级	镜像组
0	1	4821	144806	20	宁采臣	传送人	60	60	0	0	10000	-1	-1	3	0	-1	-1	-1	-1	-1	-1	80	0
1	2	18811	-1	21	眼睛王蛇		125	125	27	0	3000	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	130	0
2	3	18812	-1	21	印度神象		126	125	27	0	3000	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	130	0
3	4	18811	-1	21	眼睛王蛇		127	125	27	0	3000	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	130	0
4	5	18812	-1	21	印度神象		128	125	27	0	3000	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	130	0
5	6	18811	-1	21	眼睛王蛇		129	125	27	0	3000	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	130	0
6	7	18812	-1	21	印度神象		130	125	27	0	3000	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	130	0
7	8	18811	-1	21	眼睛王蛇		131	125	27	0	3000	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	130	0
8	9	18812	-1	21	印度神象		132	125	27	0	3000	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	130	0
9	10	18811	-1	21	眼睛王蛇		133	125	27	0	3000	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	130	0
10	11	18812	-1	21	印度神象		134	125	27	0	3000	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	130	0
11	12	18811	-1	21	眼睛王蛇		135	125	27	0	3000	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	130	0
12	13	18812	-1	21	印度神象		136	125	27	0	3000	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	130	0
13	14	18811	-1	21	眼睛王蛇		137	125	27	0	3000	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	130	0
14	15	18812	-1	21	印度神象		138	125	27	0	3000	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	130	0
15	16	18811	-1	21	眼睛王蛇		139	125	27	0	3000	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	130	0
16	17	18812	-1	21	印度神象		140	125	27	0	3000	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	130	0
17	18	18811	-1	21	眼睛王蛇		141	125	27	0	3000	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	130	0
18	19	18812	-1	21	印度神象		142	125	27	0	3000	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	130	0
19	20	18811	-1	21	眼睛王蛇		143	125	27	0	3000	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	130	0
20	21	18812	-1	21	印度神象		144	125	27	0	3000	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	130	0
21	22	18811	-1	21	眼睛王蛇		145	125	27	0	3000	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	130	0
22	23	18812	-1	21	印度神象		146	125	27	0	3000	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	130	0
23	24	18811	-1	21	眼睛王蛇		147	125	27	0	3000	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	130	0
24	25	18812	-1	21	印度神象		148	125	27	0	3000	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	130	0
